"SIC.4","year","median","Section","Section.name","SIC2dg1","Division.name","Group","Group.name","Class.name","SectionAbb"
1061,2020,9.55,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of grain mill products","Manufacturing"
1061,2021,11,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of grain mill products","Manufacturing"
1061,2022,6,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of grain mill products","Manufacturing"
1062,2018,4.3,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of starches and starch products","Manufacturing"
1062,2019,3.8,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of starches and starch products","Manufacturing"
1062,2020,5.5,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of starches and starch products","Manufacturing"
1062,2021,4.1,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of starches and starch products","Manufacturing"
1062,2022,3.6,"C","Manufacturing",10,"Manufacture of food products",106,"Manufacture of grain mill products, starches and starch products","Manufacture of starches and starch products","Manufacturing"
1071,2018,7.8,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacturing"
1071,2019,6,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacturing"
1071,2020,8.8,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacturing"
1071,2021,4.45,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacturing"
1071,2022,5.3,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacturing"
1072,2018,9.3,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacturing"
1072,2019,6.5,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacturing"
1072,2020,5,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacturing"
1072,2021,10.9,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacturing"
1072,2022,5.2,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacturing"
1073,2018,12.2,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of macaroni, noodles, couscous and similar farinaceous products","Manufacturing"
1073,2019,6,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of macaroni, noodles, couscous and similar farinaceous products","Manufacturing"
1073,2020,6.4,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of macaroni, noodles, couscous and similar farinaceous products","Manufacturing"
1073,2021,4,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of macaroni, noodles, couscous and similar farinaceous products","Manufacturing"
1073,2022,1.45,"C","Manufacturing",10,"Manufacture of food products",107,"Manufacture of bakery and farinaceous products","Manufacture of macaroni, noodles, couscous and similar farinaceous products","Manufacturing"
1081,2018,1.2,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of sugar","Manufacturing"
1081,2019,1.9,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of sugar","Manufacturing"
1081,2020,20.9,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of sugar","Manufacturing"
1081,2021,7.1,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of sugar","Manufacturing"
1081,2022,13.8,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of sugar","Manufacturing"
1082,2018,7.6,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of cocoa, chocolate and sugar confectionery","Manufacturing"
1082,2019,7.7,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of cocoa, chocolate and sugar confectionery","Manufacturing"
1082,2020,5.8,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of cocoa, chocolate and sugar confectionery","Manufacturing"
1082,2021,2.5,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of cocoa, chocolate and sugar confectionery","Manufacturing"
1082,2022,3,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of cocoa, chocolate and sugar confectionery","Manufacturing"
1083,2018,6.7,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Processing of tea and coffee","Manufacturing"
1083,2019,5,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Processing of tea and coffee","Manufacturing"
1083,2020,4.55,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Processing of tea and coffee","Manufacturing"
1083,2021,4,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Processing of tea and coffee","Manufacturing"
1083,2022,7.4,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Processing of tea and coffee","Manufacturing"
1084,2018,14,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of condiments and seasonings","Manufacturing"
1084,2019,13.8,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of condiments and seasonings","Manufacturing"
1084,2020,-1.5,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of condiments and seasonings","Manufacturing"
1084,2021,-5.3,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of condiments and seasonings","Manufacturing"
1084,2022,1.2,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of condiments and seasonings","Manufacturing"
1085,2018,6.7,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of prepared meals and dishes","Manufacturing"
1085,2019,5.3,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of prepared meals and dishes","Manufacturing"
1085,2020,7,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of prepared meals and dishes","Manufacturing"
1085,2021,5.4,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of prepared meals and dishes","Manufacturing"
1085,2022,5.15,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of prepared meals and dishes","Manufacturing"
1086,2018,-4.1,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of homogenised food preparations and dietetic food","Manufacturing"
1086,2019,-7.8,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of homogenised food preparations and dietetic food","Manufacturing"
1086,2020,-10.2,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of homogenised food preparations and dietetic food","Manufacturing"
1086,2021,5.25,"C","Manufacturing",10,"Manufacture of food products",108,"Manufacture of other food products","Manufacture of homogenised food preparations and dietetic food","Manufacturing"
